timestamp,open,high,low,close,volume
2022-02-16,149.5000,149.6800,139.5600,146.4900,67330462
2022-01-31,167.5300,167.9100,139.5600,148.0700,131160407
2021-12-31,170.8900,173.3700,155.4700,166.6700,123482461
2021-11-30,167.8000,179.1000,165.8900,169.2400,116774748
2021-10-29,145.2200,167.6300,144.3700,167.2900,132974091
2021-09-30,164.9200,166.6200,144.4200,145.2300,171241972
2021-08-31,169.0600,174.3800,164.2000,164.7400,94300393
2021-07-30,154.0700,167.8700,153.8900,167.5100,114640880
2021-06-30,137.8500,156.4000,126.6800,154.4900,193637955
2021-05-28,133.3700,139.3600,130.4750,136.4600,119864503
2021-04-30,134.6900,138.2400,125.7000,132.6200,146687136
2021-03-31,135.6400,146.6600,125.4400,132.8900,175615393
2021-02-26,135.3700,145.8800,131.5800,134.7800,108986149
2021-01-29,142.8500,147.1000,130.2668,133.5900,99233048
2020-12-31,136.4400,147.9500,134.6700,141.4700,131437991
2020-11-30,122.3700,136.3500,121.1000,134.7000,109093287
2020-10-30,127.7300,131.3800,118.8000,120.0800,113432860
2020-09-30,112.0000,130.3800,110.2100,125.5400,193221875
2020-08-31,98.0300,112.7900,96.5500,111.8900,115986959
2020-07-31,98.5000,100.1800,95.1100,97.6100,114766480
2020-06-30,98.4000,104.6900,93.4400,98.0500,182940336
2020-05-29,85.6700,100.6900,84.1100,98.5800,135705387
2020-04-30,79.4900,91.3900,77.1600,87.1800,165026755
2020-03-31,89.6000,94.9800,60.0000,82.7400,344327432
2020-02-28,99.0000,103.8900,85.1500,89.3800,138894285
2020-01-31,101.3600,105.6200,95.9200,96.3000,122236602
2019-12-31,94.0900,101.7900,91.3100,101.3100,130517657
2019-11-29,90.1800,95.1200,88.7400,93.4900,109125681
2019-10-31,94.1300,96.8700,88.9400,89.5500,156412293
2019-09-30,84.0000,94.0800,83.6200,93.9200,135790982
2019-08-30,85.2600,86.7700,78.1900,84.5000,140453611
2019-07-31,84.9300,89.8700,84.2200,86.0300,117817101
2019-06-28,77.2400,86.8500,77.0800,83.9500,134666373
2019-05-31,87.7300,87.9500,77.0700,77.1400,161722404
2019-04-30,85.0400,90.0000,83.9700,87.8300,117372447
2019-03-29,86.9300,88.5900,80.8900,84.2100,157838185
2019-02-28,81.8300,86.4000,80.8300,85.7300,104258695
2019-01-31,72.7900,81.9500,71.2100,81.8800,153019853
2018-12-31,77.1000,79.0000,66.5300,74.1400,180368616
2018-11-30,75.2300,78.5900,69.5200,75.1200,132668419
2018-10-31,85.1000,85.8500,70.6900,75.0400,199348891
2018-09-28,79.3900,86.0400,79.0000,84.7200,165673751
2018-08-31,76.5000,83.6800,76.5000,82.2000,123705234
2018-07-31,78.5800,79.4800,75.0600,76.9100,122371353
2018-06-29,72.1200,81.0000,71.1500,79.6800,156797635
2018-05-31,67.9800,73.4900,66.6400,71.8000,129565709
2018-04-30,65.9700,70.0000,63.2100,68.3900,159265245
2018-03-29,67.2400,67.6900,63.8900,66.4400,171936251
2018-02-28,67.6700,70.2500,62.0900,67.0300,158347800
2018-01-31,62.8500,68.8300,62.5500,68.2200,152637849
2017-12-29,60.4200,65.1850,59.2400,62.5500,192794503
2017-11-30,55.4200,61.2100,54.5900,60.4200,180645513
2017-10-31,52.1600,57.2500,50.3500,54.9900,222784881
2017-09-29,53.0000,54.1600,51.0300,51.8500,208199466
2017-08-31,59.0000,60.5300,52.0650,52.8100,171986984
2017-07-31,58.3700,60.0000,57.0000,59.0500,156279596
2017-06-30,53.0600,59.7100,50.7900,59.0000,270008214
2017-05-31,55.4300,55.4500,50.8100,52.9900,222565773
2017-04-28,55.7400,56.6900,54.5000,55.4100,137408463
2017-03-31,57.8600,59.0000,53.7600,55.7300,212482061
2017-02-28,52.9800,58.4200,52.0500,57.1600,178368336
2017-01-31,51.9900,54.1200,51.6300,52.9000,175868693
2016-12-30,50.1100,53.3500,50.0600,50.8300,215449732
2016-11-30,50.5000,51.8900,49.0100,50.0700,166094640
2016-10-31,52.5400,53.0600,50.0000,50.1800,190303121
2016-09-30,57.6700,59.1800,52.1200,52.6500,230853452
2016-08-31,55.7300,60.3300,54.2800,57.6400,181025177
2016-07-29,55.0700,58.8650,54.8200,55.5000,166857432
2016-06-30,53.3300,55.6400,51.4750,55.2000,316314998
2016-05-31,59.0900,59.9900,55.1700,55.2200,192223944
2016-04-29,61.2200,61.8500,56.8900,58.9400,178109174
2016-03-31,61.9700,65.4400,57.9500,61.4700,230270451
2016-02-29,61.7500,63.5000,53.6400,61.5900,211294337
2016-01-29,61.1100,62.5900,56.5900,62.0100,201071965
2015-12-31,132.1200,136.3900,62.1500,62.5000,138164828
2015-11-30,131.7300,135.3000,120.4200,132.2800,81560185
2015-10-30,123.1600,133.5200,121.0000,131.0300,88963013
2015-09-30,109.1100,125.9500,108.0300,122.9700,111009743
2015-08-31,115.5100,117.7199,94.5000,111.7500,84870519
2015-07-31,108.9500,115.9400,108.5900,115.2200,63468507
2015-06-30,101.7700,110.3400,100.7800,108.0200,68526210
2015-05-29,99.8800,105.5000,99.4100,101.6700,57038636
2015-04-30,100.0000,102.0000,98.1400,98.8400,56225945
2015-03-31,96.8900,103.7900,95.1800,100.3300,94573647
2015-02-27,92.6800,97.4050,90.6901,97.1200,69465735
2015-01-30,96.5500,97.4500,92.0300,92.2500,65447377
2014-12-31,98.6600,99.5000,92.8300,96.1500,84344488
2014-11-28,93.3500,99.7600,92.6161,99.2900,49744057
2014-10-31,88.9100,94.1400,83.8500,92.9700,91830415
2014-09-30,78.3500,90.2900,78.3500,89.2000,107272776
2014-08-29,79.7900,80.3000,75.9000,78.5500,57656400
2014-07-31,77.7300,79.9400,76.3000,77.1300,63996591
2014-06-30,76.9900,79.1500,73.1400,77.5500,82659800
2014-05-30,72.8100,76.9300,71.5250,76.9100,56722000
2014-04-30,74.0200,75.1800,70.6000,72.9500,83063200
2014-03-31,77.6300,80.0900,73.0100,73.8600,89265900
2014-02-28,72.7600,79.0550,69.8500,78.3000,68440100
2014-01-31,78.1500,78.8300,71.5100,72.8500,83985300
2013-12-31,79.4700,80.2600,75.4200,78.6400,81139400
2013-11-29,75.8000,79.8699,75.5800,79.1400,51123800
2013-10-31,73.0400,76.8900,69.9600,75.7600,89209000
2013-09-30,63.6100,75.2500,63.5000,72.6400,113099100
2013-08-30,63.2400,66.8500,62.6000,62.8200,68319700
2013-07-31,63.9400,64.6600,61.9000,62.9200,69596900
2013-06-28,61.6000,64.0700,59.1100,63.6800,89655100
2013-05-31,63.5600,66.0700,61.5600,61.6600,71603000
2013-04-30,59.0000,63.7650,57.9800,63.6000,68945331
2013-03-28,54.4200,60.2500,53.2700,59.0100,98896800
2013-02-28,54.4600,55.9000,53.5000,54.4600,61673900
2013-01-31,52.4000,55.5700,51.4000,54.0500,74634100
2012-12-31,97.6600,106.2300,50.5900,51.6000,52137600
2012-11-30,91.9000,100.3300,89.6500,97.4800,47242100
2012-10-31,94.9100,98.1000,90.3200,91.3800,49569300
2012-09-28,97.1900,100.9200,92.7900,94.9100,63119500
2012-08-31,93.5100,99.2900,91.0400,97.3600,53185100
2012-07-31,88.3900,97.7500,88.0300,93.3500,69456500
2012-06-29,106.2900,109.9100,85.1000,87.7800,84859700
2012-05-31,111.9100,114.8100,104.2700,108.1800,51253400
2012-04-30,108.4200,112.0000,105.9300,111.8700,44502300
2012-03-30,108.8900,112.9700,106.0700,108.4400,57710100
2012-02-29,104.4100,108.2800,102.5740,107.9200,37118400
2012-01-31,97.3700,104.9400,96.5100,103.9900,44880594
2011-12-30,95.3600,98.2500,92.8900,96.3700,55472400
2011-11-30,93.5100,97.5000,89.7900,96.1800,49004600
2011-10-31,84.9500,97.6800,81.0100,96.3500,58173700
2011-09-30,86.3500,92.5600,80.2000,85.5100,81782500
2011-08-31,90.4200,90.4600,76.9800,86.6500,86535300
2011-07-29,89.6500,94.2300,88.5500,90.1500,60381600
2011-06-30,84.3400,90.5800,79.4400,89.9800,84334700
2011-05-31,82.7800,86.5300,81.4100,84.4500,49308800
2011-04-29,75.9400,82.7300,75.8200,82.3200,55775200
2011-03-31,89.6500,91.1200,69.4300,75.7000,106285300
2011-02-28,82.7500,89.1600,82.6200,89.0300,44295100
2011-01-31,85.8300,86.5800,81.0100,82.4800,45400900
2010-12-31,87.4800,92.4900,85.1200,85.4200,53120700
2010-11-30,81.8800,86.9700,80.2600,86.1300,47472200
2010-10-29,80.9600,83.4000,79.0419,81.4400,55653200
2010-09-30,71.1300,81.7000,70.8200,80.1400,70784900
2010-08-31,74.3900,75.0000,68.3200,70.0000,55423300
2010-07-30,67.8900,74.1100,66.3400,73.6400,67087200
2010-06-30,71.4400,75.9200,67.3000,67.5500,76536700
2010-05-28,76.0100,78.5500,66.9900,72.3800,92639100
2010-04-30,73.9600,78.5250,73.0600,75.9100,49777000
2010-03-31,67.9100,75.3500,67.2600,73.5000,61333900
2010-02-26,63.9700,67.8500,60.8900,67.6000,49101000
2010-01-29,66.0600,66.0700,62.9500,63.7500,45961900
2009-12-31,65.2700,66.6200,61.7500,66.0700,53608800
2009-11-30,62.3400,66.3400,61.8000,64.8900,43920600
2009-10-30,64.0000,66.3500,61.0800,62.1800,75544700
2009-09-30,54.9050,64.9500,53.2200,64.7000,106507300
2009-08-31,56.9800,58.2700,54.8000,55.3900,67397000
2009-07-31,52.1400,57.7700,50.5900,56.6400,74437000
2009-06-30,57.8600,59.9500,50.1600,51.7800,94925800
2009-05-29,52.8700,57.1400,48.7600,57.0500,77376000
2009-04-30,46.1800,56.2961,45.6400,52.4700,71761500
2009-03-31,40.8300,48.2900,38.2400,46.8900,103222700
2009-02-27,44.5700,49.1200,40.0800,41.5300,72431700
2009-01-30,50.9500,54.0000,43.5400,45.2500,70021900
2008-12-31,52.2700,57.3300,47.0800,51.0000,91100600
2008-11-28,57.6300,58.5000,42.6800,53.2500,94879600
2008-10-31,66.2000,67.0200,46.4700,57.6300,145002800
2008-09-30,61.5600,68.0000,58.4700,66.9000,107284300
2008-08-29,58.4200,64.8000,57.7500,60.6100,59823900
2008-07-31,59.6000,60.4300,54.6400,58.6800,99699700
2008-06-30,68.2700,70.2800,57.6300,59.6100,95235300
2008-05-30,66.8000,68.8800,64.0800,68.3700,65705900
2008-04-30,68.6100,70.0000,65.1900,66.8000,73212000
2008-03-31,60.3200,70.6000,56.7000,68.0000,97181700
2008-02-29,61.7600,63.0000,59.5100,60.2000,60093200
2008-01-31,64.3200,64.7000,51.5000,61.3300,104924000
2007-12-31,65.8900,67.9300,62.2400,64.2400,58406300
2007-11-30,65.9400,66.1900,60.9100,65.6500,58256500
2007-10-31,58.7900,66.5700,58.6000,66.2600,88308700
2007-09-28,56.0400,60.9900,54.1500,58.6600,72774700
2007-08-31,57.2100,58.6300,52.0000,56.3400,86625800
2007-07-31,58.7000,60.3500,55.4400,56.4500,79993800
2007-06-29,56.7500,59.2600,51.8700,58.2900,97271000
2007-05-31,53.8600,57.1200,52.3400,56.7500,64889900
2007-04-30,106.8000,107.1800,52.8000,53.8600,48391700
2007-03-30,103.1000,110.1000,102.1700,106.2600,41166600
2007-02-28,98.6200,108.9000,98.4400,104.4700,35451700
2007-01-31,98.0000,100.3500,94.9200,98.8100,34145800
2006-12-29,98.7000,101.2000,94.7900,99.0300,32345800
2006-11-30,92.1000,99.3000,90.5800,98.9500,26708900
2006-10-31,86.9700,94.0700,86.9100,91.8800,32458200
2006-09-29,80.7600,88.9100,79.8600,87.6200,56369400
2006-08-31,78.9500,80.9500,75.5200,80.7600,52638200
2006-07-31,81.0500,81.7500,78.0000,79.0000,39400200
2006-06-30,80.3100,84.9700,78.9000,81.0000,40785000
2006-05-31,81.8400,83.1000,77.3900,80.3100,33375000
2006-04-28,85.1000,85.8600,80.3600,81.8400,25808300
2006-03-31,86.6500,88.0400,84.0300,85.1000,39813800
2006-02-28,81.2500,87.8300,81.2100,86.7800,31547300
2006-01-31,86.7900,88.1600,80.6000,80.9500,43439100
2005-12-30,85.7500,91.5400,83.7500,86.7900,44339800
2005-11-30,84.0000,88.5500,83.4300,85.3000,26684000
2005-10-31,82.0800,84.3200,79.9400,84.0500,32713400
2005-09-30,78.9100,85.2500,76.5300,81.6800,61976200
2005-08-31,83.8100,89.0000,77.3600,78.9100,44537700
2005-07-29,86.1700,88.5000,83.4300,83.8000,29805000
2005-06-30,82.3000,90.9300,82.0900,86.6000,40756300
2005-05-31,76.8100,83.7200,75.8000,82.2000,29491000
2005-04-29,83.8800,84.2400,75.1000,76.8100,31238300
2005-03-31,87.0300,88.5200,81.4400,83.3100,39072200
2005-02-28,86.6300,87.8900,82.6000,86.9500,26167200
2005-01-31,90.6000,91.3400,84.7000,86.6300,19303600
2004-12-31,84.8000,92.4300,84.8000,90.6900,24551100
2004-11-30,81.0600,87.8000,80.7000,84.6600,27761200
2004-10-29,79.0000,81.9500,76.6200,81.3100,25369900
2004-09-30,75.0000,80.0200,74.5200,78.8000,27894300
2004-08-31,72.7200,76.9000,68.6100,75.3100,20395800
2004-07-30,75.7900,76.1200,69.3000,72.7100,24894300
2004-06-30,71.1800,77.3400,69.2800,75.7500,25072600
2004-05-28,71.7800,71.9000,65.8100,71.1500,32042400
2004-04-30,77.8200,78.5600,71.3100,71.9500,25046600
2004-03-31,73.7000,78.5600,72.2200,77.8700,36392800
2004-02-27,69.6000,74.6000,69.5200,73.2500,21435800
2004-01-30,68.7000,70.6200,66.3100,69.6600,23044300
2003-12-31,67.4500,68.5400,63.2200,68.4600,33235400
2003-11-28,63.9000,67.4800,60.6900,67.2500,29989800
2003-10-31,60.8000,64.9300,60.7000,63.9000,29833300
2003-09-30,57.0600,62.2500,55.0700,60.8200,32692300
2003-08-29,51.5000,57.0700,49.6000,56.9800,23019900
2003-07-31,53.4900,54.4640,50.2600,51.7400,28106300
2003-06-30,56.0500,57.5000,52.6000,53.4900,40903800
2003-05-30,53.7300,56.5600,51.5000,55.9900,28779000
2003-04-30,51.5000,55.6600,50.2600,53.5300,27330800
2003-03-31,46.5000,53.4000,45.5100,51.4200,41042600
2003-02-28,44.6500,46.9800,42.3800,46.3700,24697900
2003-01-31,44.5700,48.4300,42.5200,44.5400,26130200
2002-12-31,46.0000,47.1300,41.1900,44.4700,33395100
2002-11-29,47.1500,48.2000,42.8300,44.7800,30714600
2002-10-31,43.1900,48.2300,38.5300,47.1900,37820000
2002-09-30,42.8000,45.7200,40.3500,43.1800,34314700
2002-08-30,48.5000,48.5000,40.5000,43.1800,50943300
2002-07-31,54.3500,57.8500,45.1000,49.2900,42455800
2002-06-28,53.6700,56.3000,48.2200,53.6500,35595700
2002-05-31,52.9000,56.4200,52.0000,53.7500,28376400
2002-04-30,59.6000,59.6000,52.8000,53.3300,34567200
2002-03-28,58.8000,64.2800,57.0500,60.0100,32334400
2002-02-28,60.5500,60.6400,56.7300,58.8600,21496000
2002-01-31,56.3200,61.0500,54.6000,59.9100,32018600
2001-12-31,53.3500,58.4300,50.0000,56.2400,38565900
2001-11-30,48.6000,54.4300,47.6500,52.9900,22383000
2001-10-31,46.7800,50.9600,46.1500,49.3600,30919100
2001-09-28,50.2500,52.0000,40.7500,46.8100,30267600
2001-08-31,47.2700,51.8000,46.4600,50.0000,23305900
2001-07-31,41.8000,48.1000,40.3300,47.5500,24847200
2001-06-29,41.2000,45.0000,40.5000,41.9900,27749300
2001-05-31,41.2000,45.7400,38.2500,41.1000,25335900
2001-04-30,40.5000,42.0500,36.3000,41.8100,24775800
2001-03-30,39.1000,41.3900,35.5000,40.5500,28481200
2001-02-28,55.0000,57.5000,37.4600,39.0500,38769600
2001-01-31,54.7500,60.0600,50.7500,55.0200,38465900
2000-12-29,42.7500,57.0000,40.2500,55.8100,30319700
2000-11-30,39.6900,44.9400,39.1300,42.6300,16880500
2000-10-31,40.0600,43.5000,34.9400,39.9400,22671800
2000-09-29,40.3800,42.0000,35.5000,40.0600,28696900
2000-08-31,43.7500,48.5000,39.5600,39.5800,23476500
2000-07-31,41.0000,47.7500,39.7500,43.7500,14775700
2000-06-30,43.1300,44.8800,34.8100,39.8100,18613600
2000-05-31,43.4400,47.1300,37.8800,42.5000,18159400
2000-04-28,41.0000,45.8800,36.4400,43.4400,23397900
2000-03-31,28.4400,40.0000,25.8100,39.6300,40658000
2000-02-29,45.4400,48.1300,26.5000,28.4400,49686600
2000-01-31,49.3100,53.5000,45.3800,45.5000,17750600
1999-12-31,45.7500,55.8800,39.8100,49.5600,29482600
